,date,avg_review
160,2012-03-01,3.668016194331984
161,2018-02-23,3.7821612349914235
162,2018-06-09,3.823122187608169
163,2016-11-09,3.664335664335664
164,2011-04-23,3.668965517241379
165,2015-12-05,3.749726775956284
166,2015-05-13,3.712197863968522
167,2009-08-04,3.6353383458646618
168,2012-09-11,3.6654761904761903
169,2018-09-03,3.671015514809591
170,2015-04-01,3.8227442605445807
171,2014-12-18,3.6809160305343513
172,2017-04-30,3.7445766270118965
173,2015-07-16,3.8086021505376344
174,2015-05-12,3.714687675858188
175,2017-10-25,3.782843137254902
176,2014-10-28,3.7906316536550744
177,2012-09-10,3.669623059866962
178,2017-10-24,3.74356333676622
179,2018-06-19,3.757158795091112
180,2018-09-14,3.821130676552363
181,2018-09-25,3.7864945382323736
182,2018-02-02,3.829644879053011
